,dataset_index,machine,shot
14234,5763,d3d,171149
14235,4101,d3d,166029
14236,15943,east,74504
14237,10544,east,63566
14238,18149,east,79969
14239,7434,d3d,176049
14240,10683,east,63781
14241,1972,d3d,160555
14242,11815,east,66316
14243,10767,east,63903
14244,18349,east,80350
14245,13989,east,70648
14246,4742,d3d,167425
14247,13789,east,70366
14248,988,d3d,158489
14249,9297,east,59972
14250,6560,d3d,174174
14251,13142,east,69114
14252,10763,east,63898
14253,12307,east,67159
14254,952,d3d,158422
14255,16492,east,75261
14256,13031,east,68901
14257,9231,east,59614
14258,16364,east,75084
14259,15228,east,73245
14260,609,d3d,157703
14261,11916,east,66483
14262,14575,east,71593
14263,7959,east,55338
14264,8268,east,55846
14265,7116,d3d,175478
14266,16585,east,75391
14267,16817,east,76721
14268,9102,east,57413
14269,17947,east,79643
14270,10026,east,62578
14271,7833,east,55045
14272,14668,east,71741
14273,8169,east,55679
14274,14882,east,72734
14275,5437,d3d,170276
14276,14488,east,71477
14277,12194,east,67009
14278,14257,east,71100
14279,16547,east,75327
14280,12347,east,67218
14281,5284,d3d,169935
14282,2670,d3d,162288
14283,14774,east,72394
14284,7214,d3d,175646
14285,18896,east,81257
14286,3016,d3d,163136
14287,9683,east,62096
14288,13124,east,69088
14289,1935,d3d,160488
14290,14268,east,71126
14291,8388,east,56045
14292,12418,east,67329
14293,8230,east,55793
14294,18676,east,80897
14295,13292,east,69427
14296,7162,d3d,175541
14297,3747,d3d,165061
14298,1105,d3d,158705
14299,18991,east,81374
14300,874,d3d,158208
14301,11163,east,64534
14302,6283,d3d,173312
14303,8351,east,55999
14304,1401,d3d,159317
14305,6865,d3d,174883
14306,84,d3d,156555
14307,165,d3d,156716
14308,14463,east,71451
14309,16795,east,76646
14310,6911,d3d,174968
14311,3788,d3d,165151
14312,15511,east,73728
14313,1807,d3d,160253
14314,18258,east,80184
14315,8546,east,56365
14316,18747,east,81021
14317,6029,d3d,172043
14318,13148,east,69124
14319,7008,d3d,175204
14320,17650,east,78943
14321,17278,east,77671
14322,5793,d3d,171236
14323,7873,east,55224
14324,19133,east,81590
14325,11362,east,64836
14326,52,d3d,156474
14327,3905,d3d,165452
14328,11454,east,64967
14329,13694,east,70162
14330,8745,east,56734
14331,13118,east,69072
14332,4617,d3d,167266
14333,12073,east,66686
14334,14208,east,71041
14335,4250,d3d,166386
14336,16522,east,75292
14337,13240,east,69269
14338,16597,east,75422
14339,15360,east,73468
14340,2511,d3d,161522
14341,13162,east,69155
14342,2010,d3d,160647
14343,14858,east,72695
14344,11627,east,65796
14345,18407,east,80433
14346,12581,east,67576
14347,1231,d3d,158957
14348,9166,east,57507
14349,6500,d3d,174073
14350,4478,d3d,166842
14351,2610,d3d,162169
14352,13147,east,69123
14353,14565,east,71582
14354,4114,d3d,166045
14355,16416,east,75147
14356,1086,d3d,158686
14357,3731,d3d,165038
14358,8795,east,56800
14359,6101,d3d,172404
14360,5773,d3d,171178
14361,5153,d3d,169504
14362,4570,d3d,167212
14363,4986,d3d,168939
14364,13212,east,69230
14365,18001,east,79733
14366,18225,east,80131
14367,186,d3d,156758
14368,9327,east,60059
14369,12696,east,67733
14370,2013,d3d,160654
14371,3630,d3d,164827
14372,9698,east,62135
14373,5198,d3d,169604
14374,15471,east,73665
14375,17013,east,77199
14376,18979,east,81358
14377,18584,east,80728
14378,16049,east,74648
14379,7683,d3d,176770
14380,16342,east,75046
14381,9012,east,57227
14382,1062,d3d,158650
14383,3135,d3d,163431
14384,6376,d3d,173740
14385,8977,east,57137
14386,5050,d3d,169128
14387,3921,d3d,165474
14388,3625,d3d,164819
14389,17850,east,79458
14390,14374,east,71288
14391,16988,east,77139
14392,5776,d3d,171198
14393,6144,d3d,172484
14394,12769,east,67846
14395,9473,east,61324
14396,19048,east,81447
14397,11795,east,66295
14398,6012,d3d,171984
14399,3970,d3d,165554
14400,7242,d3d,175716
14401,3974,d3d,165558
14402,8296,east,55915
14403,8382,east,56039
14404,1202,d3d,158921
14405,8836,east,56870
14406,5471,d3d,170323
14407,1637,d3d,159827
14408,16124,east,74750
14409,9382,east,60210
14410,14874,east,72724
14411,7037,d3d,175252
14412,13794,east,70371
14413,17266,east,77658
14414,17972,east,79682
14415,19044,east,81441
14416,6027,d3d,172039
14417,14502,east,71504
14418,3748,d3d,165062
14419,18375,east,80386
14420,8597,east,56474
14421,9132,east,57464
14422,10035,east,62587
14423,14782,east,72409
14424,10255,east,62878
14425,7912,east,55272
14426,12930,east,68738
14427,14729,east,72272
14428,5930,d3d,171623
14429,2564,d3d,161602
14430,18323,east,80301
14431,16230,east,74917
14432,6018,d3d,171992
14433,17426,east,78575
14434,4469,d3d,166818
14435,7004,d3d,175200
14436,280,d3d,156899
14437,6971,d3d,175146
14438,4592,d3d,167237
14439,9596,east,61670
14440,13221,east,69245
14441,7717,d3d,176850
14442,600,d3d,157678
14443,11970,east,66549
14444,3645,d3d,164845
14445,2696,d3d,162399
14446,4832,d3d,167551
14447,17498,east,78692
14448,10402,east,63352
14449,17568,east,78786
14450,2083,d3d,160810
14451,8895,east,56961
14452,15401,east,73549
14453,7317,d3d,175887
14454,6445,d3d,173900
14455,11040,east,64364
14456,7115,d3d,175477
14457,7449,d3d,176097
14458,13465,east,69717
14459,15907,east,74443
14460,19186,east,81685
14461,277,d3d,156896
14462,473,d3d,157318
14463,14346,east,71231
14464,7750,d3d,176923
14465,449,d3d,157269
14466,5794,d3d,171237
14467,12898,east,68552
14468,7774,d3d,176965
14469,4949,d3d,168783
14470,11690,east,65932
14471,13276,east,69397
14472,9149,east,57487
14473,5482,d3d,170336
14474,5673,d3d,170810
14475,13379,east,69619
14476,13047,east,68925
14477,12682,east,67716
14478,4573,d3d,167215
14479,15092,east,73052
14480,5334,d3d,170055
14481,12729,east,67790
14482,8897,east,56963
14483,12564,east,67548
14484,1054,d3d,158631
14485,7462,d3d,176185
14486,6124,d3d,172446
14487,1986,d3d,160573
14488,7288,d3d,175829
14489,17079,east,77306
14490,2460,d3d,161459
14491,17126,east,77428
14492,9110,east,57421
14493,6986,d3d,175167
14494,8083,east,55559
14495,14762,east,72370
14496,3674,d3d,164902
14497,2908,d3d,162966
14498,8497,east,56294
14499,4680,d3d,167351
14500,17803,east,79332
14501,4639,d3d,167296
14502,10392,east,63327
14503,9697,east,62133
14504,188,d3d,156760
14505,17309,east,77718
14506,11472,east,64987
14507,2263,d3d,161127
14508,2085,d3d,160812
14509,5639,d3d,170764
14510,7499,d3d,176252
14511,3024,d3d,163150
14512,7472,d3d,176197
14513,4111,d3d,166042
14514,18311,east,80274
14515,11210,east,64592
14516,16804,east,76688
14517,17520,east,78727
14518,6103,d3d,172410
14519,3613,d3d,164795
14520,747,d3d,158006
14521,6687,d3d,174541
14522,17989,east,79712
14523,6935,d3d,175012
14524,6483,d3d,173992
14525,511,d3d,157424
14526,14854,east,72691
14527,11542,east,65093
14528,2659,d3d,162263
14529,11568,east,65141
14530,4858,d3d,167589
14531,961,d3d,158432
14532,15316,east,73397
14533,8905,east,56971
14534,10194,east,62796
14535,13172,east,69166
14536,978,d3d,158475
14537,18723,east,80973
14538,17111,east,77404
14539,18648,east,80812
14540,229,d3d,156834
14541,17352,east,78459
14542,2421,d3d,161397
14543,13528,east,69924
14544,9666,east,61995
14545,13482,east,69754
14546,18871,east,81223
14547,11835,east,66341
14548,12672,east,67692
14549,691,d3d,157908
14550,6666,d3d,174501
14551,8501,east,56298
14552,13504,east,69820
14553,3173,d3d,163478
14554,9716,east,62177
14555,4501,d3d,166872
14556,8645,east,56579
14557,16912,east,76946
14558,14313,east,71191
14559,1413,d3d,159344
14560,15723,east,74044
14561,10141,east,62730
14562,7421,d3d,176035
14563,16751,east,75645
14564,5863,d3d,171461
14565,10309,east,62963
14566,6463,d3d,173953
14567,1808,d3d,160254
14568,16421,east,75152
14569,1771,d3d,160205
14570,9430,east,61198
14571,12178,east,66975
14572,136,d3d,156669
14573,5919,d3d,171605
14574,6894,d3d,174928
14575,7402,d3d,176009
14576,14378,east,71298
14577,5049,d3d,169127
14578,5832,d3d,171312
14579,4447,d3d,166741
14580,18902,east,81263
14581,13530,east,69926
14582,2298,d3d,161172
14583,14228,east,71065
14584,16724,east,75609
14585,8688,east,56643
14586,13384,east,69625
14587,9836,east,62332
14588,11952,east,66528
14589,15009,east,72908
14590,13628,east,70049
14591,3360,d3d,164171
14592,7075,d3d,175308
14593,905,d3d,158332
14594,12751,east,67816
14595,14803,east,72435
14596,15244,east,73265
14597,17523,east,78730
14598,14444,east,71430
14599,7804,d3d,177059
14600,6347,d3d,173559
14601,11241,east,64632
14602,792,d3d,158106
14603,6735,d3d,174634
14604,13135,east,69104
14605,7220,d3d,175668
14606,7680,d3d,176758
14607,7764,d3d,176941
14608,13141,east,69113
14609,10897,east,64139
14610,15248,east,73276
14611,9041,east,57324
14612,4029,d3d,165863
14613,13012,east,68872
14614,16685,east,75551
14615,4427,d3d,166705
14616,6741,d3d,174650
14617,9450,east,61287
14618,8120,east,55612
14619,17303,east,77712
14620,10142,east,62731
14621,3575,d3d,164661
14622,8194,east,55713
14623,8716,east,56693
14624,17149,east,77455
14625,5949,d3d,171657
14626,8807,east,56823
14627,6159,d3d,172507
14628,13831,east,70413
14629,15856,east,74353
14630,13766,east,70255
14631,6714,d3d,174607
14632,15373,east,73505
14633,18646,east,80810
14634,4489,d3d,166853
14635,3484,d3d,164449
14636,16509,east,75278
14637,4933,d3d,168764
14638,6818,d3d,174822
14639,7223,d3d,175676
14640,16422,east,75153
14641,2269,d3d,161140
14642,12471,east,67421
14643,10814,east,63981
14644,14677,east,72124
14645,373,d3d,157118
14646,7609,d3d,176507
14647,10263,east,62888
14648,1856,d3d,160337
14649,12970,east,68779
14650,14006,east,70676
14651,3302,d3d,164047
14652,62,d3d,156508
14653,18194,east,80093
14654,9065,east,57365
14655,6817,d3d,174821
14656,14535,east,71549
14657,6811,d3d,174805
14658,12919,east,68701
14659,2438,d3d,161414
14660,15165,east,73152
14661,1636,d3d,159824
14662,1209,d3d,158929
14663,2633,d3d,162223
14664,3829,d3d,165295
14665,6933,d3d,175010
14666,10441,east,63425
14667,3507,d3d,164527
14668,5215,d3d,169630
14669,6478,d3d,173984
14670,13448,east,69698
14671,9140,east,57475
14672,11925,east,66492
14673,18058,east,79820
14674,9358,east,60159
14675,1955,d3d,160522
14676,17812,east,79344
14677,3739,d3d,165052
14678,11417,east,64915
14679,1494,d3d,159464
14680,1877,d3d,160400
14681,18716,east,80963
14682,11222,east,64608
14683,17180,east,77523
14684,14861,east,72698
14685,2283,d3d,161155
14686,15418,east,73583
14687,9180,east,59349
14688,11204,east,64586
14689,2683,d3d,162317
14690,11398,east,64891
14691,15963,east,74524
14692,19185,east,81684
14693,5246,d3d,169873
14694,2804,d3d,162766
14695,10646,east,63724
14696,4440,d3d,166731
14697,18240,east,80151
14698,17071,east,77293
14699,7576,d3d,176462
14700,18256,east,80181
14701,18226,east,80132
14702,915,d3d,158368
14703,16256,east,74946
14704,17192,east,77564
14705,6689,d3d,174543
14706,8670,east,56606
14707,18521,east,80600
14708,329,d3d,157053
14709,10006,east,62554
14710,2682,d3d,162316
14711,7313,d3d,175880
14712,5051,d3d,169131
14713,15732,east,74053
14714,9211,east,59489
14715,13370,east,69608
14716,16300,east,74991
14717,6950,d3d,175035
14718,12279,east,67126
14719,8036,east,55484
14720,16434,east,75175
14721,8767,east,56768
14722,14431,east,71408
14723,10336,east,63220
14724,10533,east,63555
14725,17572,east,78801
14726,16130,east,74760
14727,18817,east,81132
14728,14567,east,71584
14729,2011,d3d,160652
14730,5541,d3d,170438
14731,11045,east,64377
14732,13605,east,70026
14733,4338,d3d,166526
14734,16370,east,75095
14735,2087,d3d,160814
14736,11495,east,65014
14737,16747,east,75640
14738,3395,d3d,164244
14739,12400,east,67301
14740,7429,d3d,176043
14741,17942,east,79635
14742,10681,east,63779
14743,4080,d3d,165953
14744,17090,east,77370
14745,2881,d3d,162931
14746,10186,east,62787
14747,17064,east,77285
14748,15776,east,74121
14749,6025,d3d,172007
14750,8616,east,56530
14751,12129,east,66855
14752,4514,d3d,166901
14753,18481,east,80555
14754,15209,east,73222
14755,1832,d3d,160297
14756,2417,d3d,161392
14757,13970,east,70608
14758,3771,d3d,165099
14759,13300,east,69454
14760,1533,d3d,159569
14761,11030,east,64351
14762,10025,east,62577
14763,3067,d3d,163218
14764,11245,east,64645
14765,1862,d3d,160355
14766,18553,east,80678
14767,17662,east,78991
14768,4346,d3d,166536
14769,18535,east,80639
14770,16794,east,76645
14771,16324,east,75027
14772,9987,east,62532
14773,8100,east,55586
14774,10595,east,63635
14775,18682,east,80912
14776,895,d3d,158314
14777,17502,east,78701
14778,13924,east,70544
14779,6748,d3d,174666
14780,1631,d3d,159807
14781,15970,east,74531
14782,37,d3d,156419
14783,394,d3d,157139
14784,11269,east,64682
14785,5156,d3d,169508
14786,2146,d3d,160920
14787,9587,east,61628
14788,3338,d3d,164108
14789,761,d3d,158022
14790,7777,d3d,176968
14791,2070,d3d,160790
14792,1801,d3d,160247
14793,7058,d3d,175284
14794,185,d3d,156757
14795,8890,east,56948
14796,11344,east,64808
14797,14061,east,70831
14798,16601,east,75428
14799,14543,east,71558
14800,9480,east,61334
14801,2033,d3d,160687
14802,8674,east,56611
14803,2148,d3d,160922
14804,1015,d3d,158538
14805,1344,d3d,159250
14806,13042,east,68919
14807,7918,east,55287
14808,8426,east,56125
14809,11339,east,64803
14810,15224,east,73238
14811,18410,east,80436
14812,7503,d3d,176257
14813,14154,east,70969
14814,16456,east,75212
14815,9028,east,57295
14816,13865,east,70466
14817,9539,east,61507
14818,14354,east,71240
14819,17092,east,77376
14820,7221,d3d,175672
14821,16709,east,75594
14822,13205,east,69210
14823,7186,d3d,175598
14824,18277,east,80233
14825,208,d3d,156793
14826,12752,east,67819
14827,15431,east,73606
14828,6419,d3d,173845
14829,17289,east,77691
14830,5713,d3d,170872
14831,681,d3d,157898
14832,7469,d3d,176194
14833,9070,east,57372
14834,10760,east,63891
14835,17038,east,77239
14836,18103,east,79887
14837,14653,east,71722
14838,16887,east,76913
14839,15319,east,73402
14840,10830,east,64007
14841,11830,east,66335
14842,7014,d3d,175222
14843,12297,east,67144
14844,3256,d3d,163739
14845,2104,d3d,160839
14846,16376,east,75101
14847,8060,east,55515
14848,9071,east,57374
14849,6964,d3d,175053
14850,13786,east,70363
14851,16200,east,74878
14852,18589,east,80733
14853,5266,d3d,169905
14854,11130,east,64495
14855,9478,east,61331
14856,6856,d3d,174872
14857,7229,d3d,175684
14858,3823,d3d,165284
14859,2059,d3d,160720
14860,7763,d3d,176940
14861,3685,d3d,164965
14862,801,d3d,158121
14863,8260,east,55837
14864,10307,east,62960
14865,10,d3d,156360
14866,13998,east,70662
14867,12870,east,68432
14868,15725,east,74046
14869,16262,east,74952
14870,2790,d3d,162747
14871,18298,east,80260
14872,11407,east,64904
14873,17641,east,78926
14874,10345,east,63236
14875,8187,east,55705
14876,5172,d3d,169548
14877,14538,east,71552
14878,18265,east,80197
14879,91,d3d,156564
14880,6277,d3d,173293
14881,11556,east,65121
14882,4144,d3d,166093
14883,5954,d3d,171698
14884,11908,east,66473
14885,9238,east,59635
14886,7904,east,55264
14887,10388,east,63323
14888,3367,d3d,164186
14889,5888,d3d,171558
14890,17241,east,77629
14891,2776,d3d,162726
14892,1635,d3d,159823
14893,14457,east,71445
14894,483,d3d,157380
14895,9863,east,62361
14896,766,d3d,158033
14897,8892,east,56952
14898,1041,d3d,158607
14899,18010,east,79742
14900,8228,east,55791
14901,18055,east,79817
14902,11004,east,64321
14903,5692,d3d,170842
14904,18457,east,80521
14905,8883,east,56940
14906,4372,d3d,166577
14907,1246,d3d,158973
14908,11126,east,64489
14909,9865,east,62363
14910,8172,east,55682
14911,5726,d3d,170888
14912,18126,east,79944
14913,3548,d3d,164611
14914,9414,east,61121
14915,16244,east,74934
14916,7872,east,55223
14917,15686,east,73976
14918,18783,east,81074
14919,14894,east,72748
14920,11793,east,66205
14921,6602,d3d,174248
14922,12603,east,67608
14923,17856,east,79477
14924,9143,east,57478
14925,10265,east,62890
14926,7348,d3d,175928
14927,2732,d3d,162522
14928,17098,east,77382
14929,7269,d3d,175781
14930,17494,east,78686
14931,5829,d3d,171309
14932,16639,east,75498
14933,5062,d3d,169302
14934,10121,east,62702
14935,1620,d3d,159757
14936,4700,d3d,167377
14937,5976,d3d,171939
14938,13897,east,70499
14939,1072,d3d,158664
14940,13660,east,70103
14941,17299,east,77706
14942,1723,d3d,160111
14943,9245,east,59741
14944,3190,d3d,163500
14945,1124,d3d,158762
14946,48,d3d,156466
14947,3408,d3d,164264
14948,15756,east,74094
14949,11710,east,65975
14950,8039,east,55491
14951,400,d3d,157153
14952,18702,east,80946
14953,14766,east,72377
14954,6972,d3d,175147
14955,17208,east,77582
14956,1914,d3d,160457
14957,14856,east,72693
14958,3551,d3d,164614
14959,1627,d3d,159800
14960,13556,east,69955
14961,11773,east,66160
14962,16734,east,75626
14963,806,d3d,158133
14964,11521,east,65059
14965,13197,east,69200
14966,6794,d3d,174746
14967,3944,d3d,165501
14968,2938,d3d,163001
14969,15866,east,74366
14970,18066,east,79831
14971,2280,d3d,161151
14972,16389,east,75116
14973,2194,d3d,161018
14974,17562,east,78779
14975,8411,east,56087
14976,153,d3d,156702
14977,12927,east,68735
14978,18425,east,80474
14979,6758,d3d,174686
14980,16101,east,74717
14981,2793,d3d,162750
14982,13607,east,70028
14983,477,d3d,157372
14984,9348,east,60142
14985,18695,east,80928
14986,8721,east,56698
14987,1734,d3d,160124
14988,17804,east,79333
14989,16736,east,75628
14990,4960,d3d,168827
14991,7067,d3d,175294
14992,9517,east,61445
14993,1506,d3d,159530
14994,363,d3d,157102
14995,1035,d3d,158601
14996,15377,east,73509
14997,858,d3d,158192
14998,15993,east,74565
14999,9601,east,61695
15000,14956,east,72838
15001,7762,d3d,176938
15002,9606,east,61709
15003,19015,east,81400
15004,2007,d3d,160644
15005,14646,east,71709
15006,11572,east,65148
15007,2158,d3d,160966
15008,6467,d3d,173957
15009,15940,east,74494
15010,4919,d3d,168709
15011,8343,east,55987
15012,14185,east,71007
15013,374,d3d,157119
15014,3036,d3d,163165
15015,11336,east,64790
15016,6321,d3d,173523
15017,1113,d3d,158747
15018,15445,east,73637
15019,618,d3d,157714
15020,3993,d3d,165725
15021,18111,east,79895
15022,18180,east,80056
15023,5021,d3d,169080
15024,6006,d3d,171977
15025,7195,d3d,175609
15026,9156,east,57494
15027,18660,east,80854
15028,17946,east,79642
15029,6069,d3d,172225
15030,3672,d3d,164900
15031,13615,east,70036
15032,17130,east,77432
15033,6123,d3d,172445
15034,17332,east,77746
15035,2535,d3d,161558
15036,12640,east,67655
15037,14214,east,71050
15038,17661,east,78985
15039,8701,east,56665
15040,9451,east,61288
15041,1574,d3d,159656
15042,13548,east,69946
15043,18576,east,80720
15044,10297,east,62944
15045,3186,d3d,163491
15046,15041,east,72974
15047,13282,east,69414
15048,11057,east,64392
15049,591,d3d,157664
15050,6412,d3d,173820
15051,7657,d3d,176728
15052,13304,east,69470
15053,13398,east,69641
15054,18379,east,80390
15055,7,d3d,156357
15056,13641,east,70078
15057,2754,d3d,162559
15058,4725,d3d,167408
15059,11825,east,66328
15060,5252,d3d,169890
15061,14086,east,70873
15062,19052,east,81452
15063,13677,east,70141
15064,16030,east,74619
15065,11515,east,65051
15066,5913,d3d,171599
15067,9173,east,59341
15068,6398,d3d,173780
15069,5627,d3d,170729
15070,16425,east,75156
15071,3805,d3d,165183
15072,18371,east,80381
15073,7917,east,55279
15074,16586,east,75392
15075,8552,east,56379
15076,2693,d3d,162348
15077,9395,east,60237
15078,14109,east,70914
15079,16770,east,76506
15080,17198,east,77570
15081,9678,east,62091
15082,18995,east,81378
15083,13436,east,69685
15084,12732,east,67793
15085,17990,east,79715
15086,6558,d3d,174172
15087,8518,east,56328
15088,11199,east,64579
15089,7393,d3d,175996
15090,10754,east,63884
15091,6723,d3d,174616
15092,7003,d3d,175197
15093,3174,d3d,163479
15094,10112,east,62692
15095,5110,d3d,169409
15096,13424,east,69673
15097,12618,east,67624
15098,2646,d3d,162249
15099,16684,east,75550
15100,6725,d3d,174618
15101,5302,d3d,169995
15102,12744,east,67808
15103,16533,east,75311
15104,3468,d3d,164427
15105,18818,east,81133
15106,8592,east,56463
15107,5046,d3d,169124
15108,17854,east,79475
15109,15962,east,74523
15110,6528,d3d,174123
15111,5407,d3d,170237
15112,2872,d3d,162916
15113,13268,east,69349
15114,365,d3d,157104
15115,8090,east,55571
15116,1869,d3d,160369
15117,6177,d3d,172541
15118,1421,d3d,159358
15119,4739,d3d,167422
15120,2372,d3d,161295
15121,11254,east,64660
15122,4590,d3d,167235
15123,1926,d3d,160474
15124,11271,east,64689
15125,3792,d3d,165158
15126,1167,d3d,158829
15127,3071,d3d,163223
15128,5557,d3d,170463
15129,5844,d3d,171432
15130,12212,east,67036
15131,5304,d3d,169999
15132,15961,east,74522
15133,2817,d3d,162784
15134,10928,east,64200
15135,7481,d3d,176216
15136,14193,east,71016
15137,18811,east,81107
15138,6851,d3d,174866
15139,10238,east,62858
15140,11879,east,66431
15141,18998,east,81381
15142,18953,east,81322
15143,15630,east,73895
15144,139,d3d,156673
15145,9487,east,61404
15146,6625,d3d,174272
15147,1373,d3d,159289
15148,9182,east,59352
15149,12125,east,66762
15150,9455,east,61293
15151,4169,d3d,166130
15152,15349,east,73452
15153,16914,east,76949
15154,6770,d3d,174700
15155,15304,east,73385
15156,468,d3d,157304
15157,18601,east,80747
15158,7291,d3d,175832
15159,13093,east,69019
15160,8298,east,55917
15161,15345,east,73448
15162,1837,d3d,160304
15163,8664,east,56600
15164,11146,east,64514
15165,12327,east,67183
15166,9109,east,57420
15167,504,d3d,157416
15168,14801,east,72433
15169,13393,east,69635
15170,15458,east,73651
15171,11678,east,65902
15172,1280,d3d,159015
15173,6695,d3d,174577
15174,13994,east,70656
15175,11181,east,64560
15176,10221,east,62837
15177,3491,d3d,164464
15178,5651,d3d,170778
15179,17374,east,78484
15180,11662,east,65860
15181,1297,d3d,159121
15182,6722,d3d,174615
15183,2894,d3d,162944
15184,10901,east,64144
15185,4122,d3d,166062
15186,5314,d3d,170018
15187,7662,d3d,176738
15188,13468,east,69720
15189,4546,d3d,166948
15190,13311,east,69481
15191,911,d3d,158347
15192,2704,d3d,162407
15193,19008,east,81392
15194,5955,d3d,171913
15195,9881,east,62388
15196,11915,east,66482
15197,17201,east,77573
15198,14571,east,71588
15199,18106,east,79890
15200,11436,east,64945
15201,13899,east,70507
15202,9586,east,61627
15203,5951,d3d,171659
15204,16136,east,74768
15205,3987,d3d,165708
15206,19106,east,81544
15207,18483,east,80557
15208,4339,d3d,166529
15209,18252,east,80170
15210,17952,east,79654
15211,3878,d3d,165419
15212,16427,east,75159
15213,4079,d3d,165952
15214,3746,d3d,165059
15215,13156,east,69146
15216,8708,east,56685
15217,487,d3d,157398
15218,14310,east,71187
15219,3214,d3d,163531
15220,11872,east,66419
15221,3277,d3d,163812
15222,9672,east,62085
15223,172,d3d,156735
15224,913,d3d,158355
15225,11268,east,64681
15226,16815,east,76715
15227,10873,east,64111
15228,8487,east,56256
15229,1398,d3d,159314
15230,14574,east,71592
15231,13015,east,68877
15232,18858,east,81203
15233,7095,d3d,175428
15234,2431,d3d,161407
15235,10484,east,63488
15236,5137,d3d,169470
15237,2544,d3d,161572
15238,2716,d3d,162454
15239,5733,d3d,170895
15240,70,d3d,156517
15241,18978,east,81357
15242,15664,east,73953
15243,12662,east,67682
15244,9446,east,61281
15245,418,d3d,157195
15246,5683,d3d,170822
15247,14192,east,71015
15248,3428,d3d,164289
15249,12767,east,67843
15250,1508,d3d,159532
15251,17979,east,79698
15252,14747,east,72328
15253,6204,d3d,173065
15254,4775,d3d,167471
15255,16291,east,74982
15256,9817,east,62298
15257,13721,east,70189
15258,7700,d3d,176807
15259,11775,east,66162
15260,1775,d3d,160210
15261,17171,east,77511
15262,12023,east,66617
15263,10155,east,62754
15264,8066,east,55539
15265,17349,east,78454
15266,4137,d3d,166084
15267,16308,east,75010
15268,10958,east,64255
15269,15256,east,73289
15270,11409,east,64907
15271,14302,east,71178
15272,15992,east,74563
15273,5787,d3d,171220
15274,9989,east,62534
15275,11092,east,64430
15276,1892,d3d,160417
15277,8301,east,55920
15278,5297,d3d,169981
15279,6668,d3d,174503
15280,6168,d3d,172526
15281,6630,d3d,174285
15282,2053,d3d,160714
15283,2351,d3d,161259
15284,17762,east,79248
15285,15111,east,73074
15286,15645,east,73918
15287,10341,east,63229
15288,14985,east,72870
15289,18590,east,80734
15290,14358,east,71244
15291,794,d3d,158109
15292,7707,d3d,176815
15293,8566,east,56417
15294,2258,d3d,161119
15295,5397,d3d,170202
15296,13399,east,69642
15297,6410,d3d,173815
15298,14102,east,70901
15299,12166,east,66960
15300,14381,east,71302
15301,3008,d3d,163122
15302,9493,east,61410
15303,9374,east,60200
15304,7468,d3d,176192
15305,2973,d3d,163049
15306,12689,east,67726
15307,6752,d3d,174673
15308,11580,east,65158
15309,4634,d3d,167287
15310,17329,east,77742
15311,2290,d3d,161163
15312,18988,east,81370
15313,3426,d3d,164287
15314,7437,d3d,176053
15315,17693,east,79071
15316,13220,east,69243
15317,18208,east,80110
15318,10018,east,62570
15319,18546,east,80670
15320,12164,east,66958
15321,344,d3d,157072
15322,17269,east,77661
15323,14796,east,72428
15324,16790,east,76626
15325,14767,east,72378
15326,19167,east,81659
15327,5458,d3d,170300
15328,4348,d3d,166538
15329,8277,east,55885
15330,17465,east,78632
15331,674,d3d,157843
15332,18679,east,80904
15333,1408,d3d,159334
15334,10140,east,62729
15335,10861,east,64081
15336,94,d3d,156608
15337,15876,east,74393
15338,6862,d3d,174879
15339,368,d3d,157107
15340,6434,d3d,173872
15341,4829,d3d,167541
15342,6399,d3d,173783
15343,3284,d3d,163830
15344,18218,east,80121
15345,12372,east,67249
15346,10128,east,62714
15347,1210,d3d,158930
15348,6280,d3d,173296
15349,4150,d3d,166105
15350,15577,east,73822
15351,17665,east,78999
15352,8714,east,56691
15353,1954,d3d,160521
15354,12798,east,67895
15355,10450,east,63434
15356,18489,east,80563
15357,12613,east,67618
15358,7090,d3d,175364
15359,13470,east,69723
15360,2383,d3d,161327
15361,10037,east,62589
15362,4794,d3d,167494
15363,10053,east,62614
15364,6406,d3d,173808
15365,13484,east,69757
15366,2928,d3d,162990
15367,5293,d3d,169973
15368,457,d3d,157277
15369,3141,d3d,163439
15370,18994,east,81377
15371,2445,d3d,161438
15372,14032,east,70773
15373,17744,east,79216
15374,7002,d3d,175196
15375,1496,d3d,159467
15376,16797,east,76648
15377,13837,east,70423
15378,2657,d3d,162261
15379,8314,east,55934
15380,15765,east,74109
15381,6222,d3d,173179
15382,12035,east,66631
15383,830,d3d,158158
15384,11854,east,66400
15385,7188,d3d,175600
15386,12645,east,67660
15387,6320,d3d,173522
15388,17435,east,78596
15389,16033,east,74623
15390,2837,d3d,162815
15391,16715,east,75600
15392,11421,east,64920
15393,12123,east,66759
15394,9759,east,62233
15395,18964,east,81334
15396,15651,east,73924
15397,1589,d3d,159714
15398,12679,east,67704
15399,6440,d3d,173890
15400,134,d3d,156666
15401,18766,east,81054
15402,9275,east,59788
15403,19078,east,81482
15404,381,d3d,157126
15405,2520,d3d,161536
15406,536,d3d,157499
15407,3091,d3d,163264
15408,16951,east,77011
15409,700,d3d,157918
15410,17788,east,79285
15411,1795,d3d,160241
15412,10568,east,63592
15413,12755,east,67823
15414,3585,d3d,164676
15415,6370,d3d,173714
15416,7264,d3d,175769
15417,15140,east,73107
15418,5594,d3d,170605
15419,8337,east,55981
15420,5068,d3d,169309
